place_id,nome,endereco,capital_busca,termos_busca,termos_alta_precisao,varejo_grande,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,site_ou_rede_social,instagram_usuario,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,observacao,tem_fotos_maps,fotos_comprovam,tem_instagram,instagram_comprova
ChIJd2aN_Y-bpgARdRZf1OnJQKE,Prisma Collections | Funko Pop! | Anime Figure | Action Figure | Carta Pokémon em Belo Horizonte,"R. Coelho de Souza, 165 - Santo Agostinho, Belo Horizonte - MG, 30170-030, Brazil",Belo Horizonte,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,19,OPERATIONAL,https://www.instagram.com/prismacollectionsstore/,prismacollectionsstore,https://maps.google.com/?cid=11619509044743444085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJv9yXsQ2XpgARjZJ5mLcQUwg,Casa do Xadrez,"R. Campos Elíseos, 278 - Barroca, Belo Horizonte - MG, 30431-068, Brazil",Belo Horizonte,clube de jogos de tabuleiro,1,nao,outro,school;educational_institution;point_of_interest;establishment,4.8,19,OPERATIONAL,http://www.casadoxadrez.com/,,https://maps.google.com/?cid=599841556093571725&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJKYukDNg5jgcRiQLIusnD5Zo,Jac Play,"R. Areolino de Abreu, 1392 - Centro (Sul), Teresina - PI, 64000-180, Brazil",Teresina,loja de card game,1,nao,loja,store;point_of_interest;establishment,4.6,17,OPERATIONAL,,,https://maps.google.com/?cid=11161542522697155209&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ2Sc515M7J5UR5rrpbv-hoo0,Arena Prime,"R. Ver. Osvaldo Bittencourt, 637 - Carianos, Florianópolis - SC, 88047-700, Brazil",Florianópolis,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,16,OPERATIONAL,,,https://maps.google.com/?cid=10205897824024509158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,não,não se aplica
ChIJG2bis6ubpgARjLEhwGk-mVw,Leilão Arena TCG,"R. São Roque - Sagrada Família, Belo Horizonte - MG, 31035-460, Brazil",Belo Horizonte,loja de card game,1,nao,loja,toy_store;point_of_interest;store;establishment,5,16,OPERATIONAL,,,https://maps.google.com/?cid=6672432946842022284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJwUt2F_NdMpIRivJWmU-KqXo,RI HAPPY PORTO VELHO,"Av. Carlos Gomes, 2471 - São Cristóvão, Porto Velho - RO, 76804-021, Brazil",Porto Velho,loja de card game,1,nao,loja,toy_store;point_of_interest;store;establishment,4,16,OPERATIONAL,https://www.rihappy.com.br/,,https://maps.google.com/?cid=8838747818170970762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ2eMCGACRpgARoWEjX5VaIkI,Arcade Save Point,"Av. Sebastião de Brito, 287 - Sl 3 - Dona Clara, Belo Horizonte - MG, 31260-000, Brazil",Belo Horizonte,clube de jogos de tabuleiro,1,nao,outro,video_arcade;association_or_organization;point_of_interest;establishment,4.6,14,OPERATIONAL,,,https://maps.google.com/?cid=4765470953304187297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,sim
ChIJWdoRdIPhYY0RVPqi7sBUDtA,Studio D&T Fisioterapia e Quiropraxia,"Av. 13 de Setembro, 562 - Trem, Macapá - AP, 68901-112, Brazil",Macapá,loja de RPG,1,nao,outro,medical_clinic;health;point_of_interest;establishment,5,14,OPERATIONAL,https://linktr.ee/dtfisioterapiaequiropraxia,,https://maps.google.com/?cid=14992013397177072212&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJl4L7Lg2DmQAR4gBZHrupFC4,TabuLoja,"R. Newton Prado, 29 - Santa Rosa, Niterói - RJ, 24240-004, Brazil",Rio de Janeiro,board game;clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,5,12,OPERATIONAL,https://www.tabuloja.com/,,https://maps.google.com/?cid=3320465446412026082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,sim,,
ChIJB7U1t_4Hk40Rfs1WgilyB5w,Ammy Store,"R. Epitácio Pessoa, 119 - Mecejana, Boa Vista - RR, 69304-280, Brazil",Boa Vista,loja de RPG,1,nao,loja,manufacturer;store;health;service;point_of_interest;establishment,4.5,11,OPERATIONAL,http://www.ammystore.com/,,https://maps.google.com/?cid=11243080517359684990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJMaFxK48ZqwcRfYAxY_t-IXk,Poképolis,"Rua Luiz Barbalho, 225 - Apto 401 - Boa Vista, Recife - PE, 50070-120, Brazil",Recife,loja de card game,1,nao,loja,store;point_of_interest;establishment,5,11,OPERATIONAL,https://pokepolis.com.br/,,https://maps.google.com/?cid=8728397170986811517&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJjdf6IgAFk40RarPfo8WgRPg,Roraima Mangás,"Av. Gen. Ataíde Teive, 3304 - Buritis, Boa Vista - RR, 69309-187, Brazil",Boa Vista,loja de RPG,1,nao,loja,store;point_of_interest;establishment,5,9,OPERATIONAL,,,https://maps.google.com/?cid=17889600390540800874&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJce_iUyrhYY0R2ys9OHsXuCM,Infinity TCG,"Av. Desidério Antônio Coelho, 903 - Trem, Macapá - AP, 68901-080, Brazil",Macapá,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,6,OPERATIONAL,,,https://maps.google.com/?cid=2573833005034187739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,não,
ChIJt9Pld5NxGZURC2SdYCIU4WE,Jogakito,"R. Padre Anchieta, 520 - Nossa Sra. das Gracas, Canoas - RS, 92110-050, Brazil",Porto Alegre,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,5,6,OPERATIONAL,https://jogakito.com.br/,,https://maps.google.com/?cid=7052940629321278475&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJIY43GQ5ZzpQRhs5RQNSLS7Y,Anime Rock Club,"R. Galvão Bueno, 40 - Liberdade, São Paulo - SP, 01506-000, Brazil",São Paulo,loja de RPG,1,nao,loja,store;point_of_interest;establishment,4.4,5,OPERATIONAL,https://shopee.com.br/animerockclub?smtt=0.0.9&fbclid=PAAaY456c9tkOtMSu80dEJbfw35YVn_VTuTpPFSOTv8rZ_CsT9Bi0_XBB4I7s,,https://maps.google.com/?cid=13135746481884614278&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJVVVVKEZ7mQARHOE7roNlDKE,Bruno Poke Cartas,"Av. Vicente de Carvalho, 909 - Vila da Penha, Rio de Janeiro - RJ, 21210-623, Brazil",Rio de Janeiro,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,4.2,5,OPERATIONAL,http://brunopokecartas.com.br/,,https://maps.google.com/?cid=11604761956065206556&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJu9zbOwcZqwcRuW4zJLqI_2g,STOCK NEW IMPORTS,"R. Dr. João Santos Filho, 255 - L2 - 88 - Casa Forte, Recife - PE, 52060-615, Brazil",Recife,loja de jogos de tabuleiro,1,nao,loja,store;point_of_interest;establishment,3.6,5,OPERATIONAL,,,https://maps.google.com/?cid=7565916232058367673&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJH6oXyRobFgcR82Mn8XWzR4E,SANTOLIC,"R. João José Rescala, 326 - Imbuí, Salvador - BA, 41720-000, Brazil",Salvador,board game;loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,4,OPERATIONAL,https://www.santolic.com.br/,,https://maps.google.com/?cid=9315611673377596403&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,sim,não
ChIJOzSifSlBWpMRU7vav8j_rqU,O Duque,"Quadra - Quadra 13 Conjunto G - Sobradinho, Brasília - DF, 73040-135, Brazil",Brasília,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,5,4,OPERATIONAL,https://resisted-glue-130.notion.site/O-Duque-106817f8bdbd80cea686eaaeb2f8f6e1,,https://maps.google.com/?cid=11938760899883088723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJtbZhvbzl3JQRIy6JuRK2AWQ,Toca do Corvo,"R. Chile, 1376 - Rebouças, Curitiba - PR, 80215-170, Brazil",Curitiba,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,5,4,OPERATIONAL,,,https://maps.google.com/?cid=7206241070307946019&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,sim,inconclusivo
ChIJzaqb2dnbmwARBSzP3Jg42m8,Global Backgammon,"Av. Embaixador Abelardo Bueno, 3401 - Barra Olímpica, Rio de Janeiro - RJ, 22775-040, Brazil",Rio de Janeiro,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,5,4,OPERATIONAL,https://www.globalbackgammon.com/,,https://maps.google.com/?cid=8059816712323673093&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJ6Y5FEwB7mQAR5keMO8bZwbQ,Taverna Real,"Av. Pres. Vargas, 84 - Centro, Duque de Caxias - RJ, 25070-330, Brazil",Rio de Janeiro,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,3.7,3,OPERATIONAL,,,https://maps.google.com/?cid=13024931042757986278&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJA1mO9ddbMpIRL0v4xu7Euuo,Toy Brazil,"IG Shopping - Av. Amazonas, 8338 - Tiradentes, Porto Velho - RO, 76824-652, Brazil",Porto Velho,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,3,OPERATIONAL,https://bio.site/ToyBrazilPortoVelho,,https://maps.google.com/?cid=16914047880362740527&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJLbSfYTVNBQcRt4QDSomfglU,Fl,"Av. Gen. Euclídes Figueiredo, 2588 - Porto D'antas, Aracaju - SE, 49067-016, Brazil",Aracaju,board game;loja de card game,1,nao,loja,store;point_of_interest;establishment,5,3,OPERATIONAL,,,https://maps.google.com/?cid=6161662652197340343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJlU5Lu-WNf5ERecngwP4r_zA,Tem de Tudo,"R. Quintino Bocaiuva - Centro, Rio Branco - AC, 69900-000, Brazil",Rio Branco,loja de card game,1,nao,loja,store;point_of_interest;establishment,5,3,OPERATIONAL,,,https://maps.google.com/?cid=3530589006039402873&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJscjzQYPZmwARU5u5vAHiPMk,Ludus BG,"R. Tirol, 450 - apto 704 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22750-009, Brazil",Rio de Janeiro,loja de jogos de tabuleiro,1,nao,loja,point_of_interest;store;establishment,5,3,OPERATIONAL,https://www.ludusbg.com.br/,,https://maps.google.com/?cid=14500713397315279699&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJa9TySIOxnZMRfCNC-iTiPpU,Nova Arctica,"Avenida Erico - Goncalves - Preza Filho, 362 - Jardim Itália, Cuiabá - MT, 78060-758, Brazil",Cuiabá,loja de card game,1,nao,loja,toy_store;store;point_of_interest;establishment,5,2,OPERATIONAL,,,https://maps.google.com/?cid=10754281608652661628&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJf54Hr_cFk40RFym-hcaSM4k,MacuxiTCG,"R. Moisés Teixeira Hausen, 1326 - Caranã, Boa Vista - RR, 69313-582, Brazil",Boa Vista,loja de RPG,1,nao,loja,toy_store;store;point_of_interest;establishment,5,2,OPERATIONAL,,,https://maps.google.com/?cid=9886406988353382679&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,sim,não
ChIJiYiKvXLZmwARfdAar5rQ-yo,Ludusversum,"R. Nova Colina, 88 - Taquara, Rio de Janeiro - RJ, 22723-150, Brazil",Rio de Janeiro,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,5,2,OPERATIONAL,https://ludusversum.com.br/,,https://maps.google.com/?cid=3097298531528659069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,inconclusivo,sim,não
ChIJp-Hp2KrpmwAREut6OjbYMwI,Boss TCG,"Av. das Américas, 18500 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-704, Brazil",Rio de Janeiro,loja de RPG,1,nao,loja,toy_store;store;point_of_interest;establishment,5,2,OPERATIONAL,,,https://maps.google.com/?cid=158708139309067026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ-WilTLrxXpMR3CWtiv8EXr8,Quadradim,"R. 9, 788 - St. Oeste, Goiânia - GO, 74110-100, Brazil",Goiânia,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=13789464604644812252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJCVsmhT6XpgARdaE5zOOuAWU,Oficina do Playtest BH,"Av. Amazonas, 2310 - Barro Preto, Belo Horizonte - MG, 30180-012, Brazil",Belo Horizonte,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=7278290766214570357&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,sim,não
ChIJFWjO2AIzWpMRj9SrTwVLlQY,Fase de Manutenção,"St. Hab. Vicente Pires Ch.54a Lote 12 - Vicente Pires, Brasília - DF, 72001-510, Brazil",Brasília,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=474367821941036175&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJIWGq8Xt5GZURuK5FW6xiwjw,Mestre Misto,"Av. Lageado, 615 - Petrópolis, Porto Alegre - RS, 90460-110, Brazil",Porto Alegre,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=4378170280162733752&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,sim,não
ChIJNTkeVMx3GZURiLQ2djcIwaI,Capivara de Aço,"R. Jackson de Figueiredo, 523 - Sarandi, Porto Alegre - RS, 91120-380, Brazil",Porto Alegre,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=11727663938949002376&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,não se aplica,não,
ChIJORUoEuqNf5ERmSLGJ7D3BUI,Decks & Dungeons,"R. das Rosas, 229 - Jardim Primavera, Rio Branco - AC, 69919-602, Brazil",Rio Branco,board game;clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,https://mypcards.com/DeckseDungeons,,https://maps.google.com/?cid=4757480917340398233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,não se aplica,não,
ChIJPd_-_gczWpMRVQe72rvmckk,Allkasu’s,"St. D Sul QSD 35 casa 07 - Taguatinga, Brasília - DF, 72020-350, Brazil",Brasília,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,https://www.twitch.tv/allkasu_s,,https://maps.google.com/?cid=5292546206616717141&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,não se aplica,não,
ChIJUWlgXM_73JQRPplZFh-VsnM,Milla Chess,"Rua Leôncio Derosso - Xaxim, Curitiba - PR, 81810-430, Brazil",Curitiba,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=8336889820967704894&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,não se aplica
ChIJf1undfOXpgARipUxXU72-2A,Xadrez de Contato,"R. Santo Onófre, 300 - Apto 604 - Manacás, Belo Horizonte - MG, 30840-670, Brazil",Belo Horizonte,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=6988450063226869130&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJjYPfGjJNxwcR-wzaCcZ25VA,Master Poker,"R. João Gentil - Granja Lisboa, Fortaleza - CE, 60540-050, Brazil",Fortaleza,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=5829195885641862395&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJj_MRuFqZpgARtdn9AwGCoos,Versus 1a1,"Av. Assis Chateaubriand, 197 701 - Belo Horizonte, MG, 30150-100, Brazil",Belo Horizonte,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=10061747458372655541&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJlZWbJHUZbJIR0dZQUbkdOCM,Saffa House,"união da vitória - R. Pipira Vermelha - Tarumã Açu, Manaus - AM, 69023-045, Brazil",Manaus,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,http://saffa.com.br/,,https://maps.google.com/?cid=2537811071793682129&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJt5vEfAg7WpMR7aQc3PsRum0,Dark Ice Empire,"Brasilia, Brasília - Federal District, 70150-900, Brazil",Brasília,clube de jogos de tabuleiro,1,nao,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,,https://maps.google.com/?cid=7906651869229655277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,não se aplica,não,
ChIJt8ijl0pzGZURTCdPBQTRHF8,Távola do Dragão,"R. Afonso Alves, 745 - Morada do Vale 1, Gravataí - RS, 94085-130, Brazil",Porto Alegre,clube de jogos de tabuleiro,1,nao,outro,association_or_organization;point_of_interest;establishment,,0,OPERATIONAL,https://tavoladodragao.com.br/,,https://maps.google.com/?cid=6853582548150200140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,não,,não,
ChIJp6m9aU4eqwcRhgeJI1PPzxU,Atacado dos Presentes,"Av. Mal. Mascarenhas de Morais, 4075 - Imbiribeira, Recife - PE, 51150-003, Brazil",Recife,board game,0,nao,loja,store;point_of_interest;establishment,4.6,21990,OPERATIONAL,https://www.atacadodospresentes.com.br/,,https://maps.google.com/?cid=1571702750961010566&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJp-5uoPiR9gcR-J6cSun50zc,Cantinho Doce,"Av. Daniel de La Touche, 11 - Cohama, São Luís - MA, 65073-212, Brazil",São Luís,board game,0,nao,loja,toy_store;home_goods_store;service;point_of_interest;store;establishment,4.5,7141,OPERATIONAL,https://lojascantinhodoce.com.br/,,https://maps.google.com/?cid=4022833672546459384&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJF_QTmouOpJIRg7FX5pqL7xQ,Livraria Leitura,"Tv. Padre Eutíquio, 1078 - Batista Campos, Belém - PA, 66023-710, Brazil",Belém,board game,0,nao,loja,book_store;store;point_of_interest;establishment,4.7,5823,OPERATIONAL,http://www.leitura.com.br/,,https://maps.google.com/?cid=1508577897598136707&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJi2FlTiPmhpQR1n5cELoitYg,Shop Tudo Papelaria,"R. Dom Aquino, 1248 - Centro, Campo Grande - MS, 79002-180, Brazil",Campo Grande,board game,0,nao,loja,store;point_of_interest;establishment,4.5,3198,OPERATIONAL,http://www.shoptudopapelaria.com.br/,,https://maps.google.com/?cid=9850817942476586710&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJI4n9c7gXuAARZJf6Au4DxZo,Kalunga - Vitória,"Av. Americo Buaiz, 200 Shopping Vitória - Loja 247 - Enseada do Suá, Vitória - ES, 29050-902, Brazil",Vitória,board game,0,nao,loja,point_of_interest;store;establishment,4.4,3007,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/espirito-santo/15/horario-de-funcionamento/0186,,https://maps.google.com/?cid=11152324373039978340&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJ_fTtlx_DrAcRgydgDKUjkHM,Kalunga - João Pessoa,"Av. Hilton Souto Maior, 3901 - Mangabeira, João Pessoa - PB, 58055-018, Brazil",João Pessoa,board game,0,nao,loja,store;point_of_interest;establishment,4.5,1711,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/paraiba/22/horario-de-funcionamento/0197,,https://maps.google.com/?cid=8327194902792251267&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJd3VWAn6O9gcRrNntHLFg7VI,Leitura Sao Luis Shopping,"São Luís Shopping - Jaracaty, São Luís - MA, 65076-820, Brazil",São Luís,board game,0,nao,loja,book_store;point_of_interest;store;establishment,4.6,1649,OPERATIONAL,https://leitura.com.br/,,https://maps.google.com/?cid=5975538594401343916&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJI790Nd8Fk40ROQOUNbs7IXw,Colegial Mega Store,"69301-250 - Av. Glaycon de Paiva, 334 - Centro, Boa Vista - RR, 69301-250, Brazil",Boa Vista,board game,0,nao,loja,book_store;association_or_organization;store;service;point_of_interest;establishment,4.5,1617,OPERATIONAL,https://linktr.ee/colegialmegastore,,https://maps.google.com/?cid=8944496010178331449&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJzW8hTfM5jgcRYt5erv0SrJU,"Loja Margarida - Livraria, Papelaria, Gráfica e Café","Av. Nossa Sra. de Fátima, 1451 - Jóquei, Teresina - PI, 64048-180, Brazil",Teresina,board game,0,nao,alimentos_bebidas,coffee_shop;cafe;book_store;food_store;store;service;food;point_of_interest;establishment,4.3,1561,OPERATIONAL,http://www.instagram.com/margarida.the,margarida.the,https://maps.google.com/?cid=10785016088406974050&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
ChIJU0B1BtDdrAcRVEcFJDtFfOc,Kalunga - Manaíra Shopping,"Shopping - R. Manoel Arruda Cavalcante, 805 - Manaíra, João Pessoa - PB, 58037-900, Brazil",João Pessoa,board game,0,nao,loja,store;point_of_interest;establishment,4.5,1450,OPERATIONAL,https://www.kalunga.com.br/lojas/endereco/paraiba/22/horario-de-funcionamento/0198,,https://maps.google.com/?cid=16680283240183187284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,sim,não,,
