,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,n_categorias,nota_media,qt_avaliacoes
Marcadores de Ordens,0.7400708840292519,0.41174871881168706,0.7488278730359765,0.6703575871802241,0.9257840013704928,0.9498349916356268,0.4818852763406836,0.38199767157900477,0.2600330867681413,0.13963725520667075,0.5525924937757957,0.006095475961995649,0.14945829348218587,0.6370462481706121,0.45428621892341287
Marcas,0.15447314618608737,0.06787204141969576,0.8699828730590006,0.22795793101419085,0.9452603327537337,0.8752781017192297,3.5043907599536684e-06,0.0016779911794077387,2.4380420028566506e-08,0.003239822586448906,4.8180129527815566e-05,0.022987104629064885,0.30161739584816755,0.05032578028675271,2.8533653037058094e-06
Memória,0.7733288392966201,0.8009154056818267,0.8486515403134346,0.5198549594101419,0.03828593896684742,0.07471019459350763,0.26927129721271054,0.3944575398667724,0.732558107727884,0.5942632121837474,0.4260204652055006,0.1338447045663437,0.5197235033576624,0.025930696042341654,0.7368879177950255
Mercado,0.5670181753320606,0.4453945652021113,0.5542706678317996,0.2895800093580888,0.1540559305296081,0.035638746544211265,0.3886434020378291,0.3822624256593477,0.2489484625369371,0.33189294874807757,0.3463939096822634,0.06130314009269991,0.09868613108028552,0.07199796949722766,0.23190921680240983
Mercado de Ações,0.09605177307239139,0.3034430608888213,0.7488278730359765,0.5381850214009132,0.13218554724656223,0.7239163879433725,0.6526270446391211,0.2977101603342986,0.6332857527660385,0.8961846189240882,0.8550199432230139,0.006095475961995698,0.07862177652369273,0.0680847765640983,0.973940532767876
Minijogo no Final,0.9999999999999998,0.9004174222591077,0.45828657162141545,0.7237001746548092,0.4851237740739173,0.38390798863385156,0.5132519500328094,0.766666138458459,0.8541762328662194,0.6659218858907322,0.9924971617592881,0.9688406405055849,0.4084340533334675,0.38038771519257164,0.9541626876825835
Mover-se pelo Baralho,0.41726719747189306,0.3475937000835596,0.8931909695130174,0.8928669429171906,0.5843024135588505,0.37912354372836066,0.5937133357438587,0.4914329958751255,0.565561585634305,0.7675887133460718,0.6227028727436035,0.6920117832876582,0.06754428099382477,0.8342265728740723,0.5315450895248282
Movimento Oculto,0.004158467943790469,0.40215830660260693,0.18611041098828657,0.6161804503849668,0.019044750087791787,0.6001158240038702,0.4914463044026375,0.11386049240624196,0.24330333699845744,0.08278364553663983,0.9968553733395262,0.022340897046823106,0.0015870433348459615,0.27687632632030373,0.5341880339194794
Movimento Ponto-a-Ponto,0.0326233307511688,0.28295759348923194,0.3972499318820836,0.049665794683898375,0.8135029415536582,0.8874461245253351,0.7356904556133633,0.2973595206028508,0.8938373807235722,0.9310127501846334,0.7866275760660322,0.06804085942800657,0.2022038032053005,0.3886933599048958,0.8088168745426776
Movimento Programado,0.4422887714234084,0.08371635473843154,0.5650652060489716,0.5448421276832477,0.8851048031884738,0.18905734486393713,0.38288776457920476,0.8954223097313155,0.3668835401538887,0.46175884288254065,0.5278605441304184,0.36269638595213066,0.34382948832893423,0.038615340875027965,0.535565136469696
Movimento Tridimensional,0.7749729766611763,0.8160295005798782,0.45828657162141545,0.7237001746548092,0.7319925053296872,0.8960835805982912,0.625756566913907,0.8611589623970547,0.5885841829258245,0.56437750433173,0.7033552127975339,0.7799516865267796,0.31357026202401206,0.2506768307680477,0.6921297708388342
Movimento de Área,0.8524769149818879,0.663556792746732,0.39191793027259225,0.28776449161070355,0.8980390260922402,0.7230857546823972,0.8277680939406128,0.339027271443048,0.8280180299839917,0.6886576833713586,0.4859488785487914,0.05339314710534546,0.00037195675154423494,0.871429953937513,0.7531272691786748
Movimento em Grades,0.4113502438352739,0.6952720710173717,0.7668185323578366,0.5606244564085988,0.0023821818866044857,0.03480343391895159,0.5529219912123685,0.8114053419250613,0.7090122816077546,0.35282781796822,0.4412560152208932,6.8863776676883335e-09,0.07597118672458629,0.031617442603539554,0.642521551256846
Movimento em Trilha,0.43633054521766135,0.8889142218466337,0.022392398254911086,0.43683751072416643,0.1598805130264228,0.6519432287832967,0.6341277016096931,0.9818273505961266,0.4540781812215245,0.687589246660169,0.8419145358869562,0.20538421187879546,0.06543189718206383,0.5183530644647205,0.709904871268027
Múltiplos Mapas,0.22322026474710288,0.3475937000835596,0.2926996207846834,0.440686781018804,0.8011700276179271,0.21659838197273723,0.4607006071242483,0.42529565548640724,0.4581740287085599,0.29169051594831424,0.34920802658990674,0.5709789799743595,0.24080396200274518,0.2311268306562751,0.4093239453563857
Narração de Histórias,0.25709899320181,0.5883938245188086,0.031882059836214824,0.17917632602895223,0.24002974460747958,0.15336144122344456,0.9261266484753605,0.24586825930822553,0.7614380699690443,0.19113187281191618,0.40855790274871795,0.0004012243649116105,0.6894434868810745,0.008892116278953154,0.84051144841645
Negociação,0.007918192061490152,0.010236636201790205,0.011759736710127327,0.030734551308278645,0.002288415012114953,0.8737793494339722,0.9406137207290884,0.7318764619790638,0.9803416221193679,0.654774043594331,0.8941286179710112,0.7027629355634711,0.19364858476250424,0.3593465783298862,0.9726472384868893
Ordem de Fases Variável,0.5594825113078724,0.6391350347104789,0.25233071634901394,0.17329450137000035,0.0008544672900204208,0.06880906818378817,0.3801301039479085,0.5898396706818374,0.5831696471651449,0.8043069930967677,0.6520064672464683,0.054032611349019544,0.36784493151314834,0.8322238824932047,0.5765096254595188
Ordem de Turno: Baseado em Estatísticas,0.04725992853273683,0.08371635473843154,0.5650652060489716,0.3418832463334396,0.20956213108569074,0.16758255728540192,0.4311992083099412,0.12524948081480758,0.18964059677844422,0.12238701982632162,0.1542565550366246,0.3038131228345119,0.19364858476250424,0.013001323114308462,0.2175496441059446
Ordem do Turno: Ação de Reivindicação,0.005423252256033933,0.34980294474652845,0.5457202279527442,0.8268234080352314,0.8662336880438298,0.03209649406057491,0.02922989085892916,0.031434277928578246,0.11909724823212667,0.20797136884902825,0.008112958927107323,0.8691443784400459,0.5432640819111474,0.017981868709403957,0.007281609174075483
