ano,recorte,capital,cbo,ocupacao,admissoes,salario_medio,salario_p25,salario_mediana,salario_p75,salario_medio_real,horas_mediana,amostra_pequena,meses_no_ano,ano_incompleto,salario_minimo_medio_ano,razao_medio_salario_minimo,var_anual_nominal_pct,var_anual_real_pct
2025,CNAE 56 - alimentação,Manaus,141510,Gerente de restaurante,135,2560.63,1887.34,2062.2,2998.0,2690.26,44.0,False,12,False,1518.0,1.687,8.33,3.3
2026,CNAE 56 - alimentação,Manaus,141510,Gerente de restaurante,94,2519.1,1785.0,2062.86,3112.5,2547.02,44.0,False,7,True,1621.0,1.554,-1.62,-5.32
2021,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,7,1505.0,1300.0,1560.0,1737.5,1955.03,44.0,True,12,False,1100.0,1.368,,
2022,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,12,2788.89,1971.5,2400.0,3125.0,3376.42,44.0,True,12,False,1212.0,2.301,85.31,72.7
2023,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,5,1840.99,1456.75,1700.0,2148.2,2108.35,44.0,True,12,False,1314.0,1.401,-33.99,-37.56
2024,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,12,2057.66,1537.9,1738.0,2200.0,2261.36,44.0,True,12,False,1412.0,1.457,11.77,7.26
2025,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,17,2357.13,2000.0,2200.0,2528.97,2477.03,44.0,True,12,False,1518.0,1.553,14.55,9.54
2026,CNAE 56 - alimentação,Manaus,141515,Gerente de bar,10,2414.48,2225.0,2528.97,2528.97,2435.65,44.0,True,7,True,1621.0,1.49,2.43,-1.67
2021,CNAE 56 - alimentação,Manaus,371410,Recreador,20,1117.05,1100.0,1100.0,1113.75,1457.78,44.0,True,12,False,1100.0,1.016,,
2022,CNAE 56 - alimentação,Manaus,371410,Recreador,29,1234.41,1212.0,1212.0,1212.0,1482.62,44.0,True,12,False,1212.0,1.018,10.51,1.7
2023,CNAE 56 - alimentação,Manaus,371410,Recreador,43,1357.85,1310.0,1350.0,1377.0,1559.24,44.0,False,12,False,1314.0,1.033,10.0,5.17
2024,CNAE 56 - alimentação,Manaus,371410,Recreador,47,1439.0,1412.0,1412.0,1483.0,1583.5,44.0,False,12,False,1412.0,1.019,5.98,1.56
2025,CNAE 56 - alimentação,Manaus,371410,Recreador,48,1532.22,1518.0,1518.0,1520.0,1605.81,44.0,False,12,False,1518.0,1.009,6.48,1.41
2026,CNAE 56 - alimentação,Manaus,371410,Recreador,30,1631.63,1621.0,1621.0,1621.0,1646.55,44.0,False,7,True,1621.0,1.007,6.49,2.54
2021,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,264,1146.32,1100.0,1110.0,1170.74,1490.83,44.0,False,12,False,1100.0,1.042,,
2022,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,290,1268.17,1212.0,1217.57,1303.0,1523.51,44.0,False,12,False,1212.0,1.046,10.63,2.19
2023,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,346,1353.56,1309.48,1320.0,1377.0,1556.71,44.0,False,12,False,1314.0,1.03,6.73,2.18
2024,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,355,1449.26,1412.0,1412.0,1483.0,1596.25,44.0,False,12,False,1412.0,1.026,7.07,2.54
2025,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,362,1549.38,1518.0,1518.0,1593.9,1627.01,44.0,False,12,False,1518.0,1.021,6.91,1.93
2026,CNAE 56 - alimentação,Manaus,421125,Operador de caixa,216,1645.17,1621.0,1621.0,1636.08,1662.88,44.0,False,7,True,1621.0,1.015,6.18,2.2
2021,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,636,1305.74,1125.0,1299.23,1395.0,1707.88,44.0,False,12,False,1100.0,1.187,,
2022,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,722,1404.52,1269.45,1387.0,1491.59,1687.02,44.0,False,12,False,1212.0,1.159,7.57,-1.22
2023,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,695,1498.11,1397.0,1472.85,1564.17,1724.48,44.0,False,12,False,1314.0,1.14,6.66,2.22
2024,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,725,1603.45,1483.0,1564.17,1656.28,1766.06,44.0,False,12,False,1412.0,1.136,7.03,2.41
2025,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,818,1714.75,1550.0,1650.0,1800.0,1798.64,44.0,False,12,False,1518.0,1.13,6.94,1.84
2026,CNAE 56 - alimentação,Manaus,513205,Cozinheiro geral,578,1825.63,1672.5,1822.5,1869.57,1845.07,44.0,False,7,True,1621.0,1.126,6.47,2.58
2021,CNAE 56 - alimentação,Manaus,513405,Garçom,302,1134.7,1100.0,1110.0,1150.0,1467.17,44.0,False,12,False,1100.0,1.032,,
2022,CNAE 56 - alimentação,Manaus,513405,Garçom,568,1258.11,1212.0,1212.0,1303.0,1515.52,44.0,False,12,False,1212.0,1.038,10.88,3.3
2023,CNAE 56 - alimentação,Manaus,513405,Garçom,552,1356.29,1303.02,1320.0,1377.0,1558.05,44.0,False,12,False,1314.0,1.032,7.8,2.81
2024,CNAE 56 - alimentação,Manaus,513405,Garçom,556,1442.77,1412.0,1412.0,1483.0,1590.55,44.0,False,12,False,1412.0,1.022,6.38,2.09
2025,CNAE 56 - alimentação,Manaus,513405,Garçom,524,1551.93,1518.0,1518.0,1593.9,1626.64,44.0,False,12,False,1518.0,1.022,7.57,2.27
2026,CNAE 56 - alimentação,Manaus,513405,Garçom,395,1640.98,1621.0,1621.0,1621.0,1660.67,44.0,False,7,True,1621.0,1.012,5.74,2.09
2021,CNAE 56 - alimentação,Manaus,513415,Cumim,156,1110.04,1100.0,1110.0,1125.0,1435.21,44.0,False,12,False,1100.0,1.009,,
2022,CNAE 56 - alimentação,Manaus,513415,Cumim,233,1239.42,1212.0,1212.0,1303.0,1488.88,44.0,False,12,False,1212.0,1.023,11.66,3.74
2023,CNAE 56 - alimentação,Manaus,513415,Cumim,277,1349.85,1320.0,1377.0,1377.0,1546.72,44.0,False,12,False,1314.0,1.027,8.91,3.88
2024,CNAE 56 - alimentação,Manaus,513415,Cumim,344,1447.53,1412.0,1412.0,1483.0,1591.12,44.0,False,12,False,1412.0,1.025,7.24,2.87
2025,CNAE 56 - alimentação,Manaus,513415,Cumim,367,1540.5,1518.0,1518.0,1593.0,1616.59,44.0,False,12,False,1518.0,1.015,6.42,1.6
2026,CNAE 56 - alimentação,Manaus,513415,Cumim,242,1625.91,1621.0,1621.0,1621.0,1645.33,44.0,False,7,True,1621.0,1.003,5.54,1.78
2021,CNAE 56 - alimentação,Manaus,513420,Barman,78,1138.61,1100.0,1110.0,1125.0,1475.93,44.0,False,12,False,1100.0,1.035,,
2022,CNAE 56 - alimentação,Manaus,513420,Barman,134,1297.71,1212.0,1212.0,1303.0,1560.64,44.0,False,12,False,1212.0,1.071,13.97,5.74
2023,CNAE 56 - alimentação,Manaus,513420,Barman,148,1376.13,1320.0,1361.21,1380.0,1579.18,44.0,False,12,False,1314.0,1.047,6.04,1.19
2024,CNAE 56 - alimentação,Manaus,513420,Barman,190,1465.18,1412.0,1420.0,1489.6,1613.79,44.0,False,12,False,1412.0,1.038,6.47,2.19
2025,CNAE 56 - alimentação,Manaus,513420,Barman,190,1579.92,1518.0,1520.0,1593.9,1654.98,44.0,False,12,False,1518.0,1.041,7.83,2.55
2026,CNAE 56 - alimentação,Manaus,513420,Barman,117,1660.06,1621.0,1621.0,1621.0,1677.32,44.0,False,7,True,1621.0,1.024,5.07,1.35
2021,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,1262,1131.55,1110.0,1110.0,1131.27,1469.44,44.0,False,12,False,1100.0,1.029,,
2022,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,1737,1249.07,1212.0,1212.0,1303.0,1499.97,44.0,False,12,False,1212.0,1.031,10.39,2.08
2023,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,1812,1354.67,1303.0,1320.0,1377.0,1556.41,44.0,False,12,False,1314.0,1.031,8.45,3.76
2024,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,2331,1447.03,1412.0,1412.0,1483.0,1590.52,44.0,False,12,False,1412.0,1.025,6.82,2.19
2025,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,2674,1554.4,1518.0,1518.0,1593.9,1630.08,44.0,False,12,False,1518.0,1.024,7.42,2.49
2026,CNAE 56 - alimentação,Manaus,513435,Atendente de lanchonete,1700,1634.82,1621.0,1621.0,1621.0,1652.82,44.0,False,7,True,1621.0,1.009,5.17,1.4
2021,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,1425,1180.51,1110.0,1179.51,1228.52,1543.41,44.0,False,12,False,1100.0,1.073,,
2022,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,2207,1278.81,1212.0,1239.41,1331.18,1536.27,44.0,False,12,False,1212.0,1.055,8.33,-0.46
2023,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,2520,1379.52,1320.0,1377.0,1400.0,1585.7,44.0,False,12,False,1314.0,1.05,7.88,3.22
2024,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,3222,1491.9,1412.0,1483.0,1560.0,1643.84,44.0,False,12,False,1412.0,1.057,8.15,3.67
2025,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,3280,1601.08,1518.0,1593.9,1632.86,1678.73,44.0,False,12,False,1518.0,1.055,7.32,2.12
2026,CNAE 56 - alimentação,Manaus,513505,Auxiliar nos serviços de alimentação,2008,1688.25,1621.0,1648.5,1731.09,1706.83,44.0,False,7,True,1621.0,1.041,5.44,1.67
2021,CNAE 56 - alimentação,Manaus,514320,Faxineiro,725,1171.56,1113.0,1150.53,1208.06,1527.52,44.0,False,12,False,1100.0,1.065,,
2022,CNAE 56 - alimentação,Manaus,514320,Faxineiro,1071,1293.61,1236.81,1303.0,1331.13,1550.78,44.0,False,12,False,1212.0,1.067,10.42,1.52
2023,CNAE 56 - alimentação,Manaus,514320,Faxineiro,1307,1393.77,1358.0,1387.0,1470.22,1603.13,44.0,False,12,False,1314.0,1.061,7.74,3.38
2024,CNAE 56 - alimentação,Manaus,514320,Faxineiro,1780,1500.61,1450.0,1471.0,1573.14,1651.11,44.0,False,12,False,1412.0,1.063,7.67,2.99
2025,CNAE 56 - alimentação,Manaus,514320,Faxineiro,2111,1616.01,1573.14,1573.14,1698.99,1695.62,44.0,False,12,False,1518.0,1.065,7.69,2.7
2026,CNAE 56 - alimentação,Manaus,514320,Faxineiro,1259,1714.84,1655.25,1698.99,1698.99,1734.05,44.0,False,7,True,1621.0,1.058,6.12,2.27
2021,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,228,1122.23,1100.0,1100.0,1125.0,1459.12,44.0,False,12,False,1100.0,1.02,,
2022,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,305,1241.98,1212.0,1212.0,1273.85,1494.68,44.0,False,12,False,1212.0,1.025,10.67,2.44
2023,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,369,1343.7,1310.0,1320.0,1377.0,1544.31,44.0,False,12,False,1314.0,1.023,8.19,3.32
2024,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,406,1444.37,1412.0,1412.0,1483.0,1589.82,44.0,False,12,False,1412.0,1.023,7.49,2.95
2025,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,536,1542.28,1518.0,1518.0,1593.22,1618.4,44.0,False,12,False,1518.0,1.016,6.78,1.8
2026,CNAE 56 - alimentação,Manaus,521140,Atendente de lojas e mercados,340,1628.94,1621.0,1621.0,1621.0,1649.45,44.0,False,7,True,1621.0,1.005,5.62,1.92
2021,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,36,1662.42,1287.5,1500.0,2000.0,2182.48,44.0,False,12,False,1100.0,1.511,,
2022,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,46,2068.46,1555.0,1955.5,2418.5,2482.75,44.0,False,12,False,1212.0,1.707,24.42,13.76
2023,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,27,2034.7,1500.0,1600.0,2160.0,2339.44,44.0,True,12,False,1314.0,1.548,-1.63,-5.77
2024,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,32,2053.07,1500.0,2000.0,2465.24,2265.65,44.0,False,12,False,1412.0,1.454,0.9,-3.15
2025,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,33,2278.04,1615.0,2000.0,2600.0,2385.64,44.0,False,12,False,1518.0,1.501,10.96,5.3
2026,CNAE 56 - alimentação,Natal,141510,Gerente de restaurante,24,2539.83,1903.88,2349.5,2747.5,2577.66,44.0,True,7,True,1621.0,1.567,11.49,8.05
2021,CNAE 56 - alimentação,Natal,141515,Gerente de bar,7,1545.97,1300.0,1500.0,1750.0,2038.99,44.0,True,12,False,1100.0,1.405,,
2022,CNAE 56 - alimentação,Natal,141515,Gerente de bar,4,2430.5,1805.5,2500.0,3125.0,2928.39,44.0,True,12,False,1212.0,2.005,57.22,43.62
2023,CNAE 56 - alimentação,Natal,141515,Gerente de bar,11,1728.82,1415.0,1500.0,2056.0,1988.66,44.0,True,12,False,1314.0,1.316,-28.87,-32.09
2024,CNAE 56 - alimentação,Natal,141515,Gerente de bar,12,2554.42,1725.0,2000.0,3115.0,2813.85,44.0,True,12,False,1412.0,1.809,47.76,41.49
2025,CNAE 56 - alimentação,Natal,141515,Gerente de bar,9,2056.0,1690.0,2000.0,2422.0,2164.19,44.0,True,12,False,1518.0,1.354,-19.51,-23.09
2026,CNAE 56 - alimentação,Natal,141515,Gerente de bar,4,1910.82,1800.0,1800.0,1910.82,1948.44,44.0,True,7,True,1621.0,1.179,-7.06,-9.97
2021,CNAE 56 - alimentação,Natal,371410,Recreador,3,1194.19,1176.78,1176.78,1202.89,1537.19,44.0,True,12,False,1100.0,1.086,,
2022,CNAE 56 - alimentação,Natal,371410,Recreador,10,1274.66,1216.47,1229.88,1353.98,1527.75,44.0,True,12,False,1212.0,1.052,6.74,-0.61
2023,CNAE 56 - alimentação,Natal,371410,Recreador,6,1315.99,1310.96,1311.48,1325.5,1520.8,44.0,True,12,False,1314.0,1.002,3.24,-0.45
2024,CNAE 56 - alimentação,Natal,371410,Recreador,23,1395.45,1422.0,1430.0,1430.0,1527.11,44.0,True,12,False,1412.0,0.988,6.04,0.41
2025,CNAE 56 - alimentação,Natal,371410,Recreador,30,1579.17,1533.0,1595.0,1610.0,1654.09,44.0,False,12,False,1518.0,1.04,13.17,8.32
2026,CNAE 56 - alimentação,Natal,371410,Recreador,9,1678.11,1653.0,1695.0,1695.0,1685.26,44.0,True,7,True,1621.0,1.035,6.27,1.88
2021,CNAE 56 - alimentação,Natal,421125,Operador de caixa,176,1130.95,1100.0,1121.82,1121.82,1481.06,44.0,False,12,False,1100.0,1.028,,
2022,CNAE 56 - alimentação,Natal,421125,Operador de caixa,205,1244.15,1220.0,1229.88,1242.97,1493.77,44.0,False,12,False,1212.0,1.027,10.01,0.86
2023,CNAE 56 - alimentação,Natal,421125,Operador de caixa,175,1341.05,1312.0,1329.0,1350.0,1540.38,44.0,False,12,False,1314.0,1.021,7.79,3.12
2024,CNAE 56 - alimentação,Natal,421125,Operador de caixa,232,1435.13,1422.0,1429.22,1445.0,1579.81,44.0,False,12,False,1412.0,1.016,7.02,2.56
2025,CNAE 56 - alimentação,Natal,421125,Operador de caixa,159,1568.15,1528.65,1580.0,1615.0,1647.98,44.0,False,12,False,1518.0,1.033,9.27,4.32
2026,CNAE 56 - alimentação,Natal,421125,Operador de caixa,115,1665.48,1629.5,1653.0,1715.0,1683.46,44.0,False,7,True,1621.0,1.027,6.21,2.15
2021,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,423,1218.14,1100.0,1121.82,1300.0,1598.68,44.0,False,12,False,1100.0,1.107,,
2022,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,538,1309.32,1222.0,1242.97,1354.35,1572.98,44.0,False,12,False,1212.0,1.08,7.49,-1.61
2023,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,468,1419.39,1320.0,1335.0,1434.66,1631.76,44.0,False,12,False,1314.0,1.08,8.41,3.74
2024,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,515,1537.9,1422.0,1445.0,1588.31,1693.68,44.0,False,12,False,1412.0,1.089,8.35,3.79
2025,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,519,1694.6,1540.0,1615.0,1797.76,1776.48,44.0,False,12,False,1518.0,1.116,10.19,4.89
2026,CNAE 56 - alimentação,Natal,513205,Cozinheiro geral,301,1819.59,1639.0,1695.0,2000.0,1839.9,44.0,False,7,True,1621.0,1.123,7.38,3.57
2021,CNAE 56 - alimentação,Natal,513405,Garçom,402,1135.61,1100.0,1121.82,1121.82,1481.91,44.0,False,12,False,1100.0,1.032,,
2022,CNAE 56 - alimentação,Natal,513405,Garçom,500,1239.97,1212.0,1242.97,1242.97,1488.5,44.0,False,12,False,1212.0,1.023,9.19,0.44
2023,CNAE 56 - alimentação,Natal,513405,Garçom,483,1341.7,1320.0,1330.0,1354.35,1541.72,44.0,False,12,False,1314.0,1.021,8.2,3.58
2024,CNAE 56 - alimentação,Natal,513405,Garçom,582,1437.25,1412.0,1438.0,1445.0,1581.09,44.0,False,12,False,1412.0,1.018,7.12,2.55
2025,CNAE 56 - alimentação,Natal,513405,Garçom,638,1572.96,1518.0,1595.0,1615.0,1649.83,44.0,False,12,False,1518.0,1.036,9.44,4.35
2026,CNAE 56 - alimentação,Natal,513405,Garçom,320,1665.8,1621.0,1653.0,1715.0,1685.34,44.0,False,7,True,1621.0,1.028,5.9,2.15
2021,CNAE 56 - alimentação,Natal,513415,Cumim,187,1118.18,1105.0,1110.0,1121.82,1448.59,44.0,False,12,False,1100.0,1.017,,
2022,CNAE 56 - alimentação,Natal,513415,Cumim,261,1238.4,1222.0,1229.88,1230.0,1487.52,44.0,False,12,False,1212.0,1.022,10.75,2.69
2023,CNAE 56 - alimentação,Natal,513415,Cumim,212,1329.81,1320.0,1330.0,1335.0,1526.41,44.0,False,12,False,1314.0,1.012,7.38,2.61
2024,CNAE 56 - alimentação,Natal,513415,Cumim,304,1426.58,1422.0,1430.0,1430.0,1570.7,44.0,False,12,False,1412.0,1.01,7.28,2.9
2025,CNAE 56 - alimentação,Natal,513415,Cumim,313,1568.9,1533.0,1595.0,1595.0,1648.3,44.0,False,12,False,1518.0,1.034,9.98,4.94
2026,CNAE 56 - alimentação,Natal,513415,Cumim,155,1666.15,1639.0,1653.0,1695.0,1684.54,44.0,False,7,True,1621.0,1.028,6.2,2.2
2021,CNAE 56 - alimentação,Natal,513420,Barman,95,1165.3,1121.82,1121.82,1135.91,1508.87,44.0,False,12,False,1100.0,1.059,,
2022,CNAE 56 - alimentação,Natal,513420,Barman,117,1264.52,1222.0,1242.94,1242.97,1523.97,44.0,False,12,False,1212.0,1.043,8.51,1.0
2023,CNAE 56 - alimentação,Natal,513420,Barman,118,1364.63,1312.0,1330.0,1354.35,1570.16,44.0,False,12,False,1314.0,1.039,7.92,3.03
2024,CNAE 56 - alimentação,Natal,513420,Barman,141,1446.46,1422.0,1445.0,1445.0,1591.22,44.0,False,12,False,1412.0,1.024,6.0,1.34
2025,CNAE 56 - alimentação,Natal,513420,Barman,148,1600.35,1538.0,1615.0,1615.0,1681.22,44.0,False,12,False,1518.0,1.054,10.64,5.66
2026,CNAE 56 - alimentação,Natal,513420,Barman,81,1681.77,1653.0,1695.0,1715.0,1703.14,44.0,False,7,True,1621.0,1.037,5.09,1.3
2021,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,554,1117.48,1100.0,1110.0,1121.82,1457.81,44.0,False,12,False,1100.0,1.016,,
2022,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,825,1225.48,1212.0,1229.88,1229.88,1471.66,44.0,False,12,False,1212.0,1.011,9.66,0.95
2023,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,817,1325.82,1312.0,1320.96,1335.0,1523.3,44.0,False,12,False,1314.0,1.009,8.19,3.51
2024,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,934,1426.03,1412.0,1422.0,1430.0,1570.05,44.0,False,12,False,1412.0,1.01,7.56,3.07
2025,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,883,1561.67,1518.0,1565.0,1595.0,1637.83,44.0,False,12,False,1518.0,1.029,9.51,4.32
2026,CNAE 56 - alimentação,Natal,513435,Atendente de lanchonete,642,1648.77,1621.0,1639.0,1695.0,1667.06,44.0,False,7,True,1621.0,1.017,5.58,1.78
2021,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,830,1134.43,1100.0,1110.0,1176.58,1477.48,44.0,False,12,False,1100.0,1.031,,
2022,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,1082,1236.44,1212.0,1229.88,1229.88,1486.47,44.0,False,12,False,1212.0,1.02,8.99,0.61
2023,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,1020,1335.27,1312.0,1330.0,1335.0,1534.47,44.0,False,12,False,1314.0,1.016,7.99,3.23
2024,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,1314,1436.9,1412.0,1430.0,1430.0,1581.34,44.0,False,12,False,1412.0,1.018,7.61,3.05
2025,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,1223,1572.27,1533.0,1595.0,1595.0,1647.55,44.0,False,12,False,1518.0,1.036,9.42,4.19
2026,CNAE 56 - alimentação,Natal,513505,Auxiliar nos serviços de alimentação,819,1659.83,1621.0,1639.0,1695.0,1679.01,44.0,False,7,True,1621.0,1.024,5.57,1.91
2021,CNAE 56 - alimentação,Natal,514320,Faxineiro,242,1119.55,1100.0,1110.0,1121.82,1460.86,44.0,False,12,False,1100.0,1.018,,
2022,CNAE 56 - alimentação,Natal,514320,Faxineiro,355,1237.36,1212.0,1229.88,1229.88,1486.69,44.0,False,12,False,1212.0,1.021,10.52,1.77
2023,CNAE 56 - alimentação,Natal,514320,Faxineiro,336,1333.79,1312.0,1330.0,1335.0,1532.88,44.0,False,12,False,1314.0,1.015,7.79,3.11
2024,CNAE 56 - alimentação,Natal,514320,Faxineiro,391,1421.55,1412.0,1430.0,1430.0,1562.98,44.0,False,12,False,1412.0,1.007,6.58,1.96
2025,CNAE 56 - alimentação,Natal,514320,Faxineiro,337,1572.77,1533.0,1595.0,1595.0,1649.69,44.0,False,12,False,1518.0,1.036,10.64,5.55
2026,CNAE 56 - alimentação,Natal,514320,Faxineiro,225,1653.03,1621.0,1639.0,1695.0,1673.2,44.0,False,7,True,1621.0,1.02,5.1,1.43
2021,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,94,1116.07,1100.0,1110.0,1115.0,1464.08,44.0,False,12,False,1100.0,1.015,,
2022,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,162,1223.51,1220.0,1220.0,1229.88,1467.07,44.0,False,12,False,1212.0,1.009,9.63,0.2
2023,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,161,1337.78,1320.0,1329.0,1348.3,1533.47,44.0,False,12,False,1314.0,1.018,9.34,4.53
2024,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,171,1421.01,1412.0,1422.0,1430.0,1562.62,44.0,False,12,False,1412.0,1.006,6.22,1.9
2025,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,198,1558.75,1528.65,1540.0,1595.0,1636.6,44.0,False,12,False,1518.0,1.027,9.69,4.73
2026,CNAE 56 - alimentação,Natal,521140,Atendente de lojas e mercados,122,1654.75,1621.0,1639.0,1695.0,1673.03,44.0,False,7,True,1621.0,1.021,6.16,2.23
2021,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,10,1736.26,1398.6,1600.0,1734.54,2270.61,44.0,True,12,False,1100.0,1.578,,
2022,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,11,1866.93,1414.0,2114.18,2350.0,2242.55,44.0,True,12,False,1212.0,1.54,7.53,-1.24
2023,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,12,1945.58,1390.25,2000.0,2098.8,2247.24,44.0,True,12,False,1314.0,1.481,4.21,0.21
2024,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,18,2016.86,1596.75,2000.0,2351.4,2230.14,44.0,True,12,False,1412.0,1.428,3.66,-0.76
2025,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,18,2256.72,1705.0,2000.0,2607.14,2359.66,44.0,True,12,False,1518.0,1.487,11.89,5.81
2026,CNAE 56 - alimentação,Palmas,141510,Gerente de restaurante,10,2311.8,1747.0,1875.0,2450.0,2333.84,44.0,True,7,True,1621.0,1.426,2.44,-1.09
2021,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,2,1340.0,1260.0,1340.0,1420.0,1697.9,44.0,True,12,False,1100.0,1.218,,
2022,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,3,1641.33,1212.0,1212.0,1856.0,1986.43,44.0,True,12,False,1212.0,1.354,22.49,16.99
2023,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,7,2051.34,1669.0,2083.4,2500.0,2363.32,44.0,True,12,False,1314.0,1.561,24.98,18.97
2024,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,8,1974.92,1553.0,2065.69,2162.5,2176.47,44.0,True,12,False,1412.0,1.399,-3.73,-7.91
2025,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,6,2513.6,2046.4,2822.8,2965.0,2678.99,44.0,True,12,False,1518.0,1.656,27.28,23.09
2026,CNAE 56 - alimentação,Palmas,141515,Gerente de bar,2,3400.0,3200.0,3400.0,3600.0,3445.22,44.0,True,7,True,1621.0,2.097,35.26,28.6
2021,CNAE 56 - alimentação,Palmas,371410,Recreador,4,1173.75,1168.75,1180.0,1185.0,1519.99,44.0,True,12,False,1100.0,1.067,,
2022,CNAE 56 - alimentação,Palmas,371410,Recreador,12,1273.61,1255.0,1266.0,1282.75,1523.2,44.0,True,12,False,1212.0,1.051,8.51,0.21
