tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Serviços prestados às famílias,valor_original,valor
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,72600517,72600517.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,88515021,88515021.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",8009834,8009834.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",4292376,4292376.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",5497955,5497955.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",10450259,10450259.0
2611,643,Receita operacional líquida,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",14731146,14731146.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,1. Total,682056,682056.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,1. Total,496119,496119.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,1. Total,849525,849525.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,1. Total,1139096,1139096.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,1. Total,1133997,1133997.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,383684,383684.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,405888,405888.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,708836,708836.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,824471,824471.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,824084,824084.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",36051,36051.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",52649,52649.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",33369,33369.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",164142,164142.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",91163,91163.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,379478,379478.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,350739,350739.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,702253,702253.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,712924,712924.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,807105,807105.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,375684,375684.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,347856,347856.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,700100,700100.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,663331,663331.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,800287,800287.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2019,"2.3 Atividades culturais, recreativas e esportivas",28407,28407.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2020,"2.3 Atividades culturais, recreativas e esportivas",45206,45206.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2021,"2.3 Atividades culturais, recreativas e esportivas",32324,32324.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2022,"2.3 Atividades culturais, recreativas e esportivas",103559,103559.0
2611,1567,Aluguel de imóveis,Mil Reais,Brasil,1,Brasil,2023,"2.3 Atividades culturais, recreativas e esportivas",73376,73376.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2019,1. Total,136754,136754.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2020,1. Total,99275,99275.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2021,1. Total,169316,169316.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2022,1. Total,354023,354023.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2023,1. Total,471126,471126.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2019,1.2 Serviços de alimentação,97554,97554.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2020,1.2 Serviços de alimentação,2494,2494.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2021,1.2 Serviços de alimentação,5303,5303.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2022,1.2 Serviços de alimentação,21803,21803.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2023,1.2 Serviços de alimentação,185110,185110.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2019,"1.3 Atividades culturais, recreativas e esportivas",24205,24205.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2020,"1.3 Atividades culturais, recreativas e esportivas",94625,94625.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2021,"1.3 Atividades culturais, recreativas e esportivas",159998,159998.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2022,"1.3 Atividades culturais, recreativas e esportivas",242828,242828.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2023,"1.3 Atividades culturais, recreativas e esportivas",160572,160572.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2019,2.2 Serviços de alimentação,97554,97554.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2020,2.2 Serviços de alimentação,1749,1749.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2021,2.2 Serviços de alimentação,5270,5270.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2022,2.2 Serviços de alimentação,21803,21803.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2023,2.2 Serviços de alimentação,185111,185111.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2019,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,7162,7162.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2020,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,1743,1743.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2021,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,3529,3529.0
2611,678,Subvenções e dotações orçamentárias recebidas de governos,Mil Reais,Brasil,1,Brasil,2022,2.2.1 Restaurantes e outros serviços de alimentação e bebidas,20509,20509.0
