tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,Sexo,Condição em relação à força de trabalho e condição de ocupação,Grupo de idade,valor_original,valor
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,25 a 64 anos,838265,838265.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,25 a 64 anos,479900,479900.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,25 a 64 anos,3466161,3466161.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,25 a 64 anos,419028,419028.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,25 a 64 anos,740132,740132.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,25 a 64 anos,251593,251593.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,25 a 64 anos,208584,208584.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,25 a 64 anos,320744,320744.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,25 a 64 anos,6497277,6497277.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,25 a 64 anos,339030,339030.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,25 a 64 anos,165348,165348.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Brasil,1,Brasil,2022,Total,Total,25 a 29 anos,15450575,15450575.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1200401,Rio Branco (AC),2022,Total,Total,25 a 29 anos,31430,31430.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2704302,Maceió (AL),2022,Total,Total,25 a 29 anos,79369,79369.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1600303,Macapá (AP),2022,Total,Total,25 a 29 anos,39558,39558.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1302603,Manaus (AM),2022,Total,Total,25 a 29 anos,181501,181501.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2927408,Salvador (BA),2022,Total,Total,25 a 29 anos,175057,175057.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2304400,Fortaleza (CE),2022,Total,Total,25 a 29 anos,201504,201504.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5300108,Brasília (DF),2022,Total,Total,25 a 29 anos,222008,222008.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3205309,Vitória (ES),2022,Total,Total,25 a 29 anos,23020,23020.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5208707,Goiânia (GO),2022,Total,Total,25 a 29 anos,119988,119988.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2111300,São Luís (MA),2022,Total,Total,25 a 29 anos,88234,88234.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5103403,Cuiabá (MT),2022,Total,Total,25 a 29 anos,52286,52286.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5002704,Campo Grande (MS),2022,Total,Total,25 a 29 anos,72201,72201.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3106200,Belo Horizonte (MG),2022,Total,Total,25 a 29 anos,175958,175958.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1501402,Belém (PA),2022,Total,Total,25 a 29 anos,100056,100056.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2507507,João Pessoa (PB),2022,Total,Total,25 a 29 anos,66089,66089.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4106902,Curitiba (PR),2022,Total,Total,25 a 29 anos,136818,136818.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,25 a 29 anos,110093,110093.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,25 a 29 anos,67650,67650.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,25 a 29 anos,453706,453706.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,25 a 29 anos,58542,58542.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,25 a 29 anos,99690,99690.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,25 a 29 anos,39010,39010.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,25 a 29 anos,39321,39321.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,25 a 29 anos,47102,47102.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,25 a 29 anos,882200,882200.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,25 a 29 anos,47707,47707.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,25 a 29 anos,29027,29027.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Brasil,1,Brasil,2022,Total,Total,30 a 34 anos,15447087,15447087.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1200401,Rio Branco (AC),2022,Total,Total,30 a 34 anos,29575,29575.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2704302,Maceió (AL),2022,Total,Total,30 a 34 anos,72524,72524.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1600303,Macapá (AP),2022,Total,Total,30 a 34 anos,36284,36284.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1302603,Manaus (AM),2022,Total,Total,30 a 34 anos,164920,164920.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2927408,Salvador (BA),2022,Total,Total,30 a 34 anos,173782,173782.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2304400,Fortaleza (CE),2022,Total,Total,30 a 34 anos,196435,196435.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5300108,Brasília (DF),2022,Total,Total,30 a 34 anos,219503,219503.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3205309,Vitória (ES),2022,Total,Total,30 a 34 anos,23966,23966.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5208707,Goiânia (GO),2022,Total,Total,30 a 34 anos,118676,118676.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2111300,São Luís (MA),2022,Total,Total,30 a 34 anos,86594,86594.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5103403,Cuiabá (MT),2022,Total,Total,30 a 34 anos,54411,54411.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5002704,Campo Grande (MS),2022,Total,Total,30 a 34 anos,70460,70460.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3106200,Belo Horizonte (MG),2022,Total,Total,30 a 34 anos,173544,173544.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1501402,Belém (PA),2022,Total,Total,30 a 34 anos,97088,97088.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2507507,João Pessoa (PB),2022,Total,Total,30 a 34 anos,66602,66602.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4106902,Curitiba (PR),2022,Total,Total,30 a 34 anos,137918,137918.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,30 a 34 anos,112006,112006.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,30 a 34 anos,70543,70543.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,30 a 34 anos,460607,460607.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,30 a 34 anos,56842,56842.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,30 a 34 anos,97715,97715.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,30 a 34 anos,38580,38580.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,30 a 34 anos,34812,34812.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,30 a 34 anos,48512,48512.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,30 a 34 anos,884588,884588.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,30 a 34 anos,47346,47346.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,30 a 34 anos,26902,26902.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Brasil,1,Brasil,2022,Total,Total,35 a 39 anos,16130880,16130880.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1200401,Rio Branco (AC),2022,Total,Total,35 a 39 anos,29950,29950.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2704302,Maceió (AL),2022,Total,Total,35 a 39 anos,76483,76483.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1600303,Macapá (AP),2022,Total,Total,35 a 39 anos,35969,35969.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1302603,Manaus (AM),2022,Total,Total,35 a 39 anos,171337,171337.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2927408,Salvador (BA),2022,Total,Total,35 a 39 anos,210444,210444.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2304400,Fortaleza (CE),2022,Total,Total,35 a 39 anos,202389,202389.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5300108,Brasília (DF),2022,Total,Total,35 a 39 anos,238874,238874.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3205309,Vitória (ES),2022,Total,Total,35 a 39 anos,26459,26459.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5208707,Goiânia (GO),2022,Total,Total,35 a 39 anos,120557,120557.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2111300,São Luís (MA),2022,Total,Total,35 a 39 anos,90975,90975.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5103403,Cuiabá (MT),2022,Total,Total,35 a 39 anos,56378,56378.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5002704,Campo Grande (MS),2022,Total,Total,35 a 39 anos,71968,71968.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3106200,Belo Horizonte (MG),2022,Total,Total,35 a 39 anos,182937,182937.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1501402,Belém (PA),2022,Total,Total,35 a 39 anos,103417,103417.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2507507,João Pessoa (PB),2022,Total,Total,35 a 39 anos,70608,70608.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4106902,Curitiba (PR),2022,Total,Total,35 a 39 anos,142829,142829.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,35 a 39 anos,114996,114996.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,35 a 39 anos,74766,74766.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,35 a 39 anos,476983,476983.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,35 a 39 anos,59971,59971.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,35 a 39 anos,101576,101576.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,35 a 39 anos,39669,39669.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,35 a 39 anos,34442,34442.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,35 a 39 anos,49003,49003.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,35 a 39 anos,934251,934251.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,35 a 39 anos,50782,50782.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,35 a 39 anos,26700,26700.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Brasil,1,Brasil,2022,Total,Total,40 a 44 anos,16055357,16055357.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1200401,Rio Branco (AC),2022,Total,Total,40 a 44 anos,28974,28974.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2704302,Maceió (AL),2022,Total,Total,40 a 44 anos,77851,77851.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1600303,Macapá (AP),2022,Total,Total,40 a 44 anos,32558,32558.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1302603,Manaus (AM),2022,Total,Total,40 a 44 anos,166531,166531.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2927408,Salvador (BA),2022,Total,Total,40 a 44 anos,224547,224547.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2304400,Fortaleza (CE),2022,Total,Total,40 a 44 anos,193805,193805.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5300108,Brasília (DF),2022,Total,Total,40 a 44 anos,255363,255363.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3205309,Vitória (ES),2022,Total,Total,40 a 44 anos,27025,27025.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5208707,Goiânia (GO),2022,Total,Total,40 a 44 anos,121242,121242.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2111300,São Luís (MA),2022,Total,Total,40 a 44 anos,86107,86107.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5103403,Cuiabá (MT),2022,Total,Total,40 a 44 anos,54982,54982.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5002704,Campo Grande (MS),2022,Total,Total,40 a 44 anos,70857,70857.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3106200,Belo Horizonte (MG),2022,Total,Total,40 a 44 anos,194146,194146.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1501402,Belém (PA),2022,Total,Total,40 a 44 anos,107814,107814.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2507507,João Pessoa (PB),2022,Total,Total,40 a 44 anos,68409,68409.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4106902,Curitiba (PR),2022,Total,Total,40 a 44 anos,148692,148692.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,40 a 44 anos,118793,118793.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,40 a 44 anos,71353,71353.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,40 a 44 anos,500570,500570.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,40 a 44 anos,59019,59019.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,40 a 44 anos,106837,106837.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,40 a 44 anos,36601,36601.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,40 a 44 anos,30626,30626.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,40 a 44 anos,46856,46856.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,40 a 44 anos,942894,942894.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,40 a 44 anos,51053,51053.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,40 a 44 anos,25361,25361.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Brasil,1,Brasil,2022,Total,Total,45 a 49 anos,13619672,13619672.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1200401,Rio Branco (AC),2022,Total,Total,45 a 49 anos,23054,23054.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2704302,Maceió (AL),2022,Total,Total,45 a 49 anos,66505,66505.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1600303,Macapá (AP),2022,Total,Total,45 a 49 anos,26874,26874.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1302603,Manaus (AM),2022,Total,Total,45 a 49 anos,134516,134516.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2927408,Salvador (BA),2022,Total,Total,45 a 49 anos,180432,180432.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2304400,Fortaleza (CE),2022,Total,Total,45 a 49 anos,163811,163811.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5300108,Brasília (DF),2022,Total,Total,45 a 49 anos,209215,209215.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3205309,Vitória (ES),2022,Total,Total,45 a 49 anos,21948,21948.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5208707,Goiânia (GO),2022,Total,Total,45 a 49 anos,100649,100649.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2111300,São Luís (MA),2022,Total,Total,45 a 49 anos,68214,68214.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5103403,Cuiabá (MT),2022,Total,Total,45 a 49 anos,44522,44522.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,5002704,Campo Grande (MS),2022,Total,Total,45 a 49 anos,60552,60552.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3106200,Belo Horizonte (MG),2022,Total,Total,45 a 49 anos,160197,160197.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1501402,Belém (PA),2022,Total,Total,45 a 49 anos,94224,94224.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2507507,João Pessoa (PB),2022,Total,Total,45 a 49 anos,56492,56492.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4106902,Curitiba (PR),2022,Total,Total,45 a 49 anos,126716,126716.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2611606,Recife (PE),2022,Total,Total,45 a 49 anos,105431,105431.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2211001,Teresina (PI),2022,Total,Total,45 a 49 anos,58840,58840.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3304557,Rio de Janeiro (RJ),2022,Total,Total,45 a 49 anos,423987,423987.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2408102,Natal (RN),2022,Total,Total,45 a 49 anos,50094,50094.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4314902,Porto Alegre (RS),2022,Total,Total,45 a 49 anos,87944,87944.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1100205,Porto Velho (RO),2022,Total,Total,45 a 49 anos,30126,30126.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1400100,Boa Vista (RR),2022,Total,Total,45 a 49 anos,23666,23666.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,4205407,Florianópolis (SC),2022,Total,Total,45 a 49 anos,36598,36598.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,3550308,São Paulo (SP),2022,Total,Total,45 a 49 anos,807513,807513.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,2800308,Aracaju (SE),2022,Total,Total,45 a 49 anos,42598,42598.0
10299,1641,Pessoas de 14 anos ou mais de idade,Pessoas,Município,1721000,Palmas (TO),2022,Total,Total,45 a 49 anos,20104,20104.0
