tabela,variavel_id,variavel,unidade,nivel,localidade_id,localidade,periodo,"Geral, grupo, subgrupo, item e subitem",valor_original,valor
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202311,12.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202312,12.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202401,12.Alimentação fora do domicílio,0.70,0.7
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202402,12.Alimentação fora do domicílio,0.41,0.41
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202403,12.Alimentação fora do domicílio,0.17,0.17
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202404,12.Alimentação fora do domicílio,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202405,12.Alimentação fora do domicílio,0.37,0.37
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202406,12.Alimentação fora do domicílio,0.56,0.56
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202407,12.Alimentação fora do domicílio,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202408,12.Alimentação fora do domicílio,0.31,0.31
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202409,12.Alimentação fora do domicílio,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202410,12.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202411,12.Alimentação fora do domicílio,0.82,0.82
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202412,12.Alimentação fora do domicílio,0.60,0.6
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202501,12.Alimentação fora do domicílio,0.57,0.57
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202502,12.Alimentação fora do domicílio,0.84,0.84
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202503,12.Alimentação fora do domicílio,1.10,1.1
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202504,12.Alimentação fora do domicílio,0.81,0.81
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202505,12.Alimentação fora do domicílio,1.05,1.05
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202506,12.Alimentação fora do domicílio,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202507,12.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202508,12.Alimentação fora do domicílio,0.24,0.24
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202509,12.Alimentação fora do domicílio,0.30,0.3
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202510,12.Alimentação fora do domicílio,0.28,0.28
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202511,12.Alimentação fora do domicílio,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202512,12.Alimentação fora do domicílio,0.90,0.9
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202601,12.Alimentação fora do domicílio,0.22,0.22
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202602,12.Alimentação fora do domicílio,-0.07,-0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202603,12.Alimentação fora do domicílio,0.75,0.75
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202604,12.Alimentação fora do domicílio,0.65,0.65
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202605,12.Alimentação fora do domicílio,0.07,0.07
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202606,12.Alimentação fora do domicílio,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202607,12.Alimentação fora do domicílio,0.63,0.63
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4101,Curitiba - PR,202608,12.Alimentação fora do domicílio,0.20,0.2
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202309,12.Alimentação fora do domicílio,-0.13,-0.13
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202310,12.Alimentação fora do domicílio,0.77,0.77
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202311,12.Alimentação fora do domicílio,0.12,0.12
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202312,12.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202401,12.Alimentação fora do domicílio,0.40,0.4
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202402,12.Alimentação fora do domicílio,0.74,0.74
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202403,12.Alimentação fora do domicílio,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202404,12.Alimentação fora do domicílio,0.32,0.32
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202405,12.Alimentação fora do domicílio,-0.09,-0.09
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202406,12.Alimentação fora do domicílio,0.47,0.47
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202407,12.Alimentação fora do domicílio,0.48,0.48
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202408,12.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202409,12.Alimentação fora do domicílio,0.38,0.38
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202410,12.Alimentação fora do domicílio,0.75,0.75
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202411,12.Alimentação fora do domicílio,1.21,1.21
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202412,12.Alimentação fora do domicílio,1.18,1.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202501,12.Alimentação fora do domicílio,1.25,1.25
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202502,12.Alimentação fora do domicílio,-0.11,-0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202503,12.Alimentação fora do domicílio,0.89,0.89
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202504,12.Alimentação fora do domicílio,0.54,0.54
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202505,12.Alimentação fora do domicílio,1.11,1.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202506,12.Alimentação fora do domicílio,1.01,1.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202507,12.Alimentação fora do domicílio,0.99,0.99
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202508,12.Alimentação fora do domicílio,0.27,0.27
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202509,12.Alimentação fora do domicílio,-0.01,-0.01
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202510,12.Alimentação fora do domicílio,0.96,0.96
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202511,12.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202512,12.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202601,12.Alimentação fora do domicílio,0.66,0.66
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202602,12.Alimentação fora do domicílio,0.36,0.36
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202603,12.Alimentação fora do domicílio,0.19,0.19
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202604,12.Alimentação fora do domicílio,0.43,0.43
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202605,12.Alimentação fora do domicílio,0.90,0.9
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202606,12.Alimentação fora do domicílio,0.33,0.33
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202607,12.Alimentação fora do domicílio,0.18,0.18
7060,63,IPCA - Variação mensal,%,Região Metropolitana até 2020,4301,Porto Alegre - RS,202608,12.Alimentação fora do domicílio,0.53,0.53
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202309,1201.Alimentação fora do domicílio,0.12,0.12
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202310,1201.Alimentação fora do domicílio,0.42,0.42
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202311,1201.Alimentação fora do domicílio,0.32,0.32
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202312,1201.Alimentação fora do domicílio,0.53,0.53
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202401,1201.Alimentação fora do domicílio,0.25,0.25
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202402,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202403,1201.Alimentação fora do domicílio,0.35,0.35
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202404,1201.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202405,1201.Alimentação fora do domicílio,0.50,0.5
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202406,1201.Alimentação fora do domicílio,0.37,0.37
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202407,1201.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202408,1201.Alimentação fora do domicílio,0.33,0.33
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202409,1201.Alimentação fora do domicílio,0.34,0.34
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202410,1201.Alimentação fora do domicílio,0.65,0.65
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202411,1201.Alimentação fora do domicílio,0.88,0.88
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202412,1201.Alimentação fora do domicílio,1.19,1.19
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202501,1201.Alimentação fora do domicílio,0.67,0.67
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202502,1201.Alimentação fora do domicílio,0.47,0.47
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202503,1201.Alimentação fora do domicílio,0.77,0.77
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202504,1201.Alimentação fora do domicílio,0.80,0.8
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202505,1201.Alimentação fora do domicílio,0.58,0.58
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202506,1201.Alimentação fora do domicílio,0.46,0.46
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202507,1201.Alimentação fora do domicílio,0.87,0.87
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202508,1201.Alimentação fora do domicílio,0.50,0.5
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202509,1201.Alimentação fora do domicílio,0.11,0.11
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202510,1201.Alimentação fora do domicílio,0.46,0.46
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202511,1201.Alimentação fora do domicílio,0.46,0.46
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202512,1201.Alimentação fora do domicílio,0.60,0.6
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202601,1201.Alimentação fora do domicílio,0.55,0.55
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202602,1201.Alimentação fora do domicílio,0.34,0.34
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202603,1201.Alimentação fora do domicílio,0.61,0.61
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202604,1201.Alimentação fora do domicílio,0.59,0.59
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202605,1201.Alimentação fora do domicílio,0.49,0.49
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202606,1201.Alimentação fora do domicílio,0.15,0.15
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202607,1201.Alimentação fora do domicílio,0.55,0.55
7060,63,IPCA - Variação mensal,%,Brasil,1,Brasil,202608,1201.Alimentação fora do domicílio,0.36,0.36
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202309,1201.Alimentação fora do domicílio,-0.39,-0.39
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202310,1201.Alimentação fora do domicílio,0.02,0.02
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202311,1201.Alimentação fora do domicílio,0.56,0.56
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202312,1201.Alimentação fora do domicílio,0.53,0.53
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202401,1201.Alimentação fora do domicílio,0.58,0.58
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202402,1201.Alimentação fora do domicílio,0.64,0.64
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202403,1201.Alimentação fora do domicílio,0.77,0.77
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202404,1201.Alimentação fora do domicílio,0.39,0.39
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202405,1201.Alimentação fora do domicílio,0.95,0.95
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202406,1201.Alimentação fora do domicílio,0.42,0.42
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202407,1201.Alimentação fora do domicílio,0.24,0.24
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202408,1201.Alimentação fora do domicílio,0.34,0.34
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202409,1201.Alimentação fora do domicílio,0.18,0.18
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202410,1201.Alimentação fora do domicílio,0.55,0.55
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202411,1201.Alimentação fora do domicílio,0.57,0.57
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202412,1201.Alimentação fora do domicílio,1.41,1.41
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202501,1201.Alimentação fora do domicílio,0.28,0.28
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202502,1201.Alimentação fora do domicílio,0.14,0.14
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202503,1201.Alimentação fora do domicílio,0.86,0.86
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202504,1201.Alimentação fora do domicílio,0.48,0.48
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202505,1201.Alimentação fora do domicílio,0.48,0.48
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202506,1201.Alimentação fora do domicílio,-0.02,-0.02
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202507,1201.Alimentação fora do domicílio,0.76,0.76
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202508,1201.Alimentação fora do domicílio,0.45,0.45
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202509,1201.Alimentação fora do domicílio,0.21,0.21
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202510,1201.Alimentação fora do domicílio,-0.10,-0.1
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202511,1201.Alimentação fora do domicílio,0.24,0.24
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202512,1201.Alimentação fora do domicílio,0.87,0.87
7060,63,IPCA - Variação mensal,%,Município,1200401,Rio Branco - AC,202601,1201.Alimentação fora do domicílio,0.25,0.25
